"","Time","Power"
"1",2015-01-01 23:00:01,10517.48329
"2",2015-01-02 23:00:01,10372.55393
"3",2015-01-03 23:00:01,9659.7046475
"4",2015-01-04 23:00:01,9708.472785
"5",2015-01-05 23:00:01,11440.94163
"6",2015-01-06 23:00:01,10345.066605
"7",2015-01-07 23:00:01,10800.9785
"8",2015-01-08 23:00:01,12173.082685
"9",2015-01-09 23:00:01,12672.8206
"10",2015-01-10 23:00:01,12123.350185
"11",2015-01-11 23:00:01,10756.62434
"12",2015-01-12 23:00:01,11661.1221
"13",2015-01-13 23:00:01,12046.214915
"14",2015-01-14 23:00:01,12041.39962
"15",2015-01-15 23:00:01,11085.104745
"16",2015-01-16 23:00:01,10507.66693
"17",2015-01-17 23:00:01,9272.5468155
"18",2015-01-18 23:00:01,8691.957793
"19",2015-01-19 23:00:01,9661.227284
"20",2015-01-20 23:00:01,9770.0868985
"21",2015-01-21 23:00:01,9628.7257705
"22",2015-01-22 23:00:01,10358.90669
"23",2015-01-23 23:00:01,11950.23628
"24",2015-01-24 23:00:01,10122.7706135
"25",2015-01-25 23:00:01,9095.973691
"26",2015-01-26 23:00:01,9757.241
"27",2015-01-27 23:00:01,9889.418096
"28",2015-01-28 23:00:01,9949.5672215
"29",2015-01-29 23:00:01,9849.0751395
"30",2015-01-30 23:00:01,9618.882546
"31",2015-01-31 23:00:01,9187.3721835
"32",2015-02-01 23:00:01,8834.1386625
"33",2015-02-02 23:00:01,10894.385625
"34",2015-02-03 23:00:01,11509.582195
"35",2015-02-04 23:00:01,10251.77152
"36",2015-02-05 23:00:01,11048.936225
"37",2015-02-06 23:00:01,10589.082165
"38",2015-02-07 23:00:01,9342.964325
"39",2015-02-08 23:00:01,8763.4867765
"40",2015-02-09 23:00:01,9661.908446
"41",2015-02-10 23:00:01,9677.238607
"42",2015-02-11 23:00:01,9641.015296
"43",2015-02-12 23:00:01,9633.939681
"44",2015-02-13 23:00:01,9603.393556
"45",2015-02-14 23:00:01,9046.8620265
"46",2015-02-15 23:00:01,8815.41672
"47",2015-02-16 23:00:01,10315.68155
"48",2015-02-17 23:00:01,11277.531175
"49",2015-02-18 23:00:01,10319.258925
"50",2015-02-19 23:00:01,9859.9722115
"51",2015-02-20 23:00:01,9736.276787
"52",2015-02-21 23:00:01,9173.6831545
"53",2015-02-22 23:00:01,8934.745484
"54",2015-02-23 23:00:01,11879.59207
"55",2015-02-24 23:00:01,12183.97102
"56",2015-02-25 23:00:01,11353.272645
"57",2015-02-26 23:00:01,11121.076735
"58",2015-02-27 23:00:01,11940.34466
"59",2015-02-28 23:00:01,10329.66174
"60",2015-03-01 23:00:01,9256.6543535
"61",2015-03-02 23:00:01,10140.99419
"62",2015-03-03 23:00:01,9990.3961155
"63",2015-03-04 23:00:01,10154.523591
"64",2015-03-05 23:00:01,11462.323105
"65",2015-03-06 23:00:01,10883.066775
"66",2015-03-07 23:00:01,9522.670433
"67",2015-03-08 23:00:01,9726.191926
"68",2015-03-09 23:00:01,9985.8679725
"69",2015-03-10 23:00:01,9728.635412
"70",2015-03-11 23:00:01,9816.6692665
"71",2015-03-12 23:00:01,9693.881771
"72",2015-03-13 23:00:01,9304.5361155
"73",2015-03-14 23:00:01,8971.8965555
"74",2015-03-15 23:00:01,8506.7375555
"75",2015-03-16 23:00:01,9513.4788765
"76",2015-03-17 23:00:01,9860.0473935
"77",2015-03-18 23:00:01,9731.692314
"78",2015-03-19 23:00:01,9910.8946025
"79",2015-03-20 23:00:01,10125.617015
"80",2015-03-21 23:00:01,8841.2076895
"81",2015-03-22 23:00:01,8579.5117925
"82",2015-03-23 23:00:01,9634.120783
"83",2015-03-24 23:00:01,9678.960836
"84",2015-03-25 23:00:01,9925.2291005
"85",2015-03-26 23:00:01,9715.49257
"86",2015-03-27 23:00:01,9592.011594
"87",2015-03-28 23:00:01,9113.145253
"88",2015-03-29 23:00:01,9031.231238
"89",2015-03-30 23:00:01,10419.80508
"90",2015-03-31 23:00:01,10525.615865
"91",2015-04-01 23:00:01,10700.044505
"92",2015-04-02 23:00:01,10933.569855
"93",2015-04-03 23:00:01,10846.67187
"94",2015-04-04 23:00:01,9259.0933255
"95",2015-04-05 23:00:01,8907.628209
"96",2015-04-06 23:00:01,10818.54802
"97",2015-04-07 23:00:01,11528.379525
"98",2015-04-08 23:00:01,11674.43492
"99",2015-04-09 23:00:01,11796.023215
"100",2015-04-10 23:00:01,10066.678575
"101",2015-04-11 23:00:01,9721.5308035
"102",2015-04-12 23:00:01,9766.915426
"103",2015-04-13 23:00:01,11570.253885
"104",2015-04-14 23:00:01,10555.079295
"105",2015-04-15 23:00:01,10508.95685
"106",2015-04-16 23:00:01,10953.863395
"107",2015-04-17 23:00:01,10477.02281
"108",2015-04-18 23:00:01,9668.0121355
"109",2015-04-19 23:00:01,9711.7288315
"110",2015-04-20 23:00:01,9904.9963375
"111",2015-04-21 23:00:01,10317.981265
"112",2015-04-22 23:00:01,11242.642055
"113",2015-04-23 23:00:01,11766.813615
"114",2015-04-24 23:00:01,11911.618905
"115",2015-04-25 23:00:01,10545.05377
"116",2015-04-26 23:00:01,10589.603335
"117",2015-04-27 23:00:01,10913.009985
"118",2015-04-28 23:00:01,9863.5878475
"119",2015-04-29 23:00:01,9624.8092095
"120",2015-04-30 23:00:01,10197.78011
"121",2015-05-01 23:00:01,10416.44509
"122",2015-05-02 23:00:01,9892.524102
"123",2015-05-03 23:00:01,9889.372045
"124",2015-05-04 23:00:01,11327.56552
"125",2015-05-05 23:00:01,11662.54769
"126",2015-05-06 23:00:01,11908.972905
"127",2015-05-07 23:00:01,12492.489745
"128",2015-05-08 23:00:01,12547.62149
"129",2015-05-09 23:00:01,12398.72274
"130",2015-05-10 23:00:01,12270.24835
"131",2015-05-11 23:00:01,11984.564665
"132",2015-05-12 23:00:01,10845.242435
"133",2015-05-13 23:00:01,11331.99203
"134",2015-05-14 23:00:01,11986.08055
"135",2015-05-15 23:00:01,11653.674815
"136",2015-05-16 23:00:01,12587.642515
"137",2015-05-17 23:00:01,11424.403985
"138",2015-05-18 23:00:01,12400.607415
"139",2015-05-19 23:00:01,13078.5211
"140",2015-05-20 23:00:01,13155.09688
"141",2015-05-21 23:00:01,11873.485605
"142",2015-05-22 23:00:01,11144.691845
"143",2015-05-23 23:00:01,12098.873775
"144",2015-05-24 23:00:01,10655.61711
"145",2015-05-25 23:00:01,11839.383315
"146",2015-05-26 23:00:01,12289.034485
"147",2015-05-27 23:00:01,11710.20763
"148",2015-05-28 23:00:01,13399.398225
"149",2015-05-29 23:00:01,11980.413065
"150",2015-05-30 23:00:01,11444.76641
"151",2015-05-31 23:00:01,11096.070755
"152",2015-06-01 23:00:01,12630.08284
"153",2015-06-02 23:00:01,13116.162715
"154",2015-06-03 23:00:01,13161.393945
"155",2015-06-04 23:00:01,13382.993965
"156",2015-06-05 23:00:01,13534.351125
"157",2015-06-06 23:00:01,13097.748795
"158",2015-06-07 23:00:01,13025.79107
"159",2015-06-08 23:00:01,13928.292625
"160",2015-06-09 23:00:01,14079.100355
"161",2015-06-10 23:00:01,14472.0056
"162",2015-06-11 23:00:01,14684.56836
"163",2015-06-12 23:00:01,14266.102285
"164",2015-06-13 23:00:01,12293.13272
"165",2015-06-14 23:00:01,12872.49865
"166",2015-06-15 23:00:01,13467.688715
"167",2015-06-16 23:00:01,12364.243095
"168",2015-06-17 23:00:01,12567.225345
