"","Time","Power"
"127",2012-05-06 23:00:01,36899.58243
"128",2012-05-07 23:00:01,40313.93427
"129",2012-05-08 23:00:01,35616.443625
"130",2012-05-09 23:00:01,35847.40142
"131",2012-05-10 23:00:01,35526.79151
"132",2012-05-11 23:00:01,34418.82664
"133",2012-05-12 23:00:01,32767.488885
"134",2012-05-13 23:00:01,31958.009205
"135",2012-05-14 23:00:01,35901.711145
"136",2012-05-15 23:00:01,34505.625805
"137",2012-05-16 23:00:01,36422.187765
"138",2012-05-17 23:00:01,38281.916465
"139",2012-05-18 23:00:01,38722.9082
"140",2012-05-19 23:00:01,37547.88796
"141",2012-05-20 23:00:01,37385.3603
"142",2012-05-21 23:00:01,40566.987435
"143",2012-05-22 23:00:01,41477.4006
"144",2012-05-23 23:00:01,42567.110725
"145",2012-05-24 23:00:01,43902.79636
"146",2012-05-25 23:00:01,44540.414915
"147",2012-05-26 23:00:01,41529.586065
"148",2012-05-27 23:00:01,39961.732845
"149",2012-05-28 23:00:01,42328.34722
"150",2012-05-29 23:00:01,45657.74953
"151",2012-05-30 23:00:01,43231.28512
"152",2012-05-31 23:00:01,40796.925055
"153",2012-06-01 23:00:01,40081.347525
"154",2012-06-02 23:00:01,41935.81807
"155",2012-06-03 23:00:01,42404.10381
"156",2012-06-04 23:00:01,45735.97041
"157",2012-06-05 23:00:01,46153.507455
"158",2012-06-06 23:00:01,44529.53436
"159",2012-06-07 23:00:01,40165.91443
"160",2012-06-08 23:00:01,39938.076545
"161",2012-06-09 23:00:01,41808.21875
"162",2012-06-10 23:00:01,43605.18771
"163",2012-06-11 23:00:01,49491.30262
"164",2012-06-12 23:00:01,44165.11865
"165",2012-06-13 23:00:01,42829.256625
"166",2012-06-14 23:00:01,46680.53099
"167",2012-06-15 23:00:01,45319.313595
"168",2012-06-16 23:00:01,43173.87823
"169",2012-06-17 23:00:01,41822.47612
"170",2012-06-18 23:00:01,45288.11321
"171",2012-06-19 23:00:01,44005.88715
"172",2012-06-20 23:00:01,43967.66638
"173",2012-06-21 23:00:01,44746.339485
"174",2012-06-22 23:00:01,46155.497855
"175",2012-06-23 23:00:01,45709.850835
"176",2012-06-24 23:00:01,46448.087675
"177",2012-06-25 23:00:01,51318.58878
"178",2012-06-26 23:00:01,53315.460945
"179",2012-06-27 23:00:01,52107.19618
"180",2012-06-28 23:00:01,50426.79809
"181",2012-06-29 23:00:01,48316.517645
"182",2012-06-30 23:00:01,43937.409605
"183",2012-07-01 23:00:01,40492.018665
"184",2012-07-02 23:00:01,45940.840365
"185",2012-07-03 23:00:01,46163.36884
"186",2012-07-04 23:00:01,44671.23439
"187",2012-07-05 23:00:01,47651.3565
"188",2012-07-06 23:00:01,47918.720935
"189",2012-07-07 23:00:01,44251.191275
"190",2012-07-08 23:00:01,41954.965095
"191",2012-07-09 23:00:01,44262.56465
"192",2012-07-10 23:00:01,42054.59576
"193",2012-07-11 23:00:01,42042.8516
"194",2012-07-12 23:00:01,43504.20947
"195",2012-07-13 23:00:01,43929.69581
"196",2012-07-14 23:00:01,42888.87976
